NAME	SCORE	TMHMM	TMBB	PROSITE	CDD
NP_009446.2 Sea4p	0%	0:No	No		Zn_ribbon_17 superfamily:9.46056e-28:[]:[]
NP_009447.1 Rtg3p	0%	0:No	No	PS50888:15.193:[]:[]	bHLHzip_USF_MITF:1.47725e-20:[]:[]
NP_009448.1 Sft2p	70%	3:Yes	No		SFT2:1.3731e-95:['transport']:[]
NP_009449.1 Ecm21p	0%	0:No	No		Arrestin_C:2.85014e-06:[]:[]; Arrestin_C superfamily:0.000713963:[]:[]
NP_009450.1 gag-pol fusion protein	37%	0:No	No	PS50994:14.618:[]:['enzyme']	TYA superfamily:2.57972e-31:[]:[]; RNase_HI_RT_Ty1:2.03502e-28:[]:[]; RVT_2 superfamily:1.18844e-22:[]:[]; rve:5.25546e-09:[]:['transfer']; gag_pre-integrs:2.00026e-06:[]:[]
NP_009451.1 gag protein	0%	0:No	No		TYA superfamily:2.9915e-27:[]:[]
NP_009453.2 F1F0 ATP synthase subunit alpha	20%	0:No	Yes		PRK09281:0.0:[]:[]
NP_009454.1 kynurenine 3-monooxygenase	55%	0:No	No		UbiH:8.42309e-53:['transport']:[]
NP_009455.3 condensin subunit BRN1	0%	0:No	No		LOC7:0.0:[]:[]
NP_009457.1 Mrx3p	13%	0:No	No		hot_dog superfamily:0.000550588:['carrier']:[]
NP_009459.1 Rox3p	0%	0:No	No		Rox3:1.36752e-46:[]:[]
NP_009460.1 ribosomal 60S subunit protein L32	0%	0:No	No		Ribosomal_L32e:1.00499e-58:[]:[]
NP_009461.2 phospholipid metabolism-regulating protein SCS22	0%	0:No	No	PS50202:21.859:[]:[]	Motile_Sperm:2.29526e-24:[]:[]
NP_009462.2 methionine aminopeptidase	0%	0:No	No		PTZ00053 superfamily:0.0:[]:[]
NP_009463.1 mitochondrial 37S ribosomal protein MRP21	0%	0:No	No		Ribosomal_S21:3.90818e-07:[]:[]
NP_009464.2 amino acid transporter	20%	9:Yes	No		Aa_trans:6.0043e-95:[]:[]
NP_009465.2 DNA-binding protein kinase TEL1	7%	0:No	No	PS51189:15.985:[]:[]; PS50290:88.943:[]:['enzyme']; PS51190:16.25:[]:[]	TEL1:0.0:[]:[]; TAN:5.49549e-39:[]:[]
NP_009466.1 ribosomal 60S subunit protein L23A	20%	0:No	Yes		PTZ00054:1.69497e-86:[]:[]
NP_009467.1 uncharacterized protein YBL086C	75%	0:No	No	PS51840:31.241:['uptake']:[]	NT-C2:4.17409e-23:['uptake']:[]
NP_009468.1 Boi1p	15%	0:No	No	PS50002:18.725:['channel']:[]; PS50105:15.882:[]:[]; PS50003:16.207:[]:[]	PH_Boi:5.95735e-42:[]:[]; SH3_BOI:6.89008e-30:[]:[]; SAM_superfamily superfamily:3.2133e-18:[]:[]
NP_009469.2 anaphase promoting complex subunit CDC27	7%	0:No	No	PS50005:6.756:['transport', 'channel']:['transferase']; PS50005:8.142:['transport', 'channel']:['transferase']; PS50293:48.807:['transport', 'channel']:['transferase']; PS50005:11.358:['transport', 'channel']:['transferase']; PS50005:8.408:['transport', 'channel']:['transferase']; PS50005:12.597:['transport', 'channel']:['transferase']; PS50005:5.782:['transport', 'channel']:['transferase']; PS50005:9.912:['transport', 'channel']:['transferase']; PS50005:9.912:['transport', 'channel']:['transferase']	PEP_TPR_lipo superfamily:2.37777e-19:[]:[]; ANAPC3:9.21143e-14:[]:[]
NP_009471.1 dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase	80%	9:Yes	No		ALG3:1.2651e-178:['carrier']:[]
NP_009472.1 uncharacterized protein YBL081W	0%	0:No	No		DUF5349:3.23637e-98:[]:[]
NP_009473.2 glutamyl-tRNA(Gln) amidotransferase subunit PET112	0%	0:No	No		gatB:0.0:[]:[]
NP_009474.1 Nup170p	0%	0:No	No		NUP170:0.0:[]:[]
NP_009475.1 ubiquitin-like protein ATG8	0%	0:No	No		Ubl_ATG8:1.24016e-68:[]:[]
NP_009477.1 isoleucine--tRNA ligase ILS1	0%	0:No	No		PLN02882 superfamily:0.0:[]:[]
NP_009478.1 Hsp70 family ATPase SSA3	0%	0:No	No		PTZ00009 superfamily:0.0:[]:[]
NP_009479.1 U5 snRNP complex subunit AAR2	55%	0:No	No		Aar2_C:5.73444e-34:['import']:[]; AAR2 superfamily:1.31084e-31:[]:[]
NP_009481.1 ribosomal 40S subunit protein S8A	0%	0:No	No		PTZ00148:1.56384e-114:[]:[]
NP_009484.2 Ast1p	0%	0:No	No		AST1_like:2.10684e-157:[]:[]
NP_009485.3 ribose phosphate diphosphokinase subunit PRS4	55%	0:No	No		PrsA:5.24733e-164:['transport']:[]
NP_009486.3 ubiquitin-specific protease UBP13	0%	0:No	No	PS50235:44.094:[]:[]	Peptidase_C19G:6.31885e-153:[]:[]; Peptidase_C19 superfamily:4.68814e-08:[]:[]
NP_009487.2 Sef1p	0%	0:No	No	PS50048:10.821:[]:[]	Fungal_trans:5.60487e-22:[]:[]; GAL4:2.48778e-12:[]:[]
NP_009489.1 thioredoxin peroxidase PRX1	39%	0:No	No	PS51352:17.955:[]:['enzyme', 'transferase']	PRX_1cys:1.66762e-126:[]:['enzyme']
NP_009490.1 Kip1p	75%	0:No	No	PS50067:109.333:['transport']:[]	KISc_BimC_Eg5:0.0:['transport']:[]; 235kDa-fam superfamily:0.00176156:[]:[]
NP_009492.1 Skt5p	0%	0:No	No		TPR:3.64052e-30:[]:[]; SEL1:2.57109e-08:[]:[]
NP_009493.1 Arf family guanine nucleotide exchange factor YEL1	0%	0:No	No	PS50190:14.128:[]:[]	COG5307:0.0:[]:[]
NP_009494.1 Iai11p	0%	1:Yes	No		
NP_009495.1 protein phosphatase regulator SHP1	0%	0:No	No	PS51399:30.726:[]:[]; PS50033:18.258:[]:[]	SEP:1.07595e-42:[]:[]; UBX_UBXN2:1.54359e-26:[]:[]; UBA_Ubx1_like:2.53542e-13:[]:[]
NP_009496.2 aminoacyl-tRNA hydrolase	0%	1:Yes	No		arch_pth2:3.20878e-65:[]:[]
NP_009497.2 type 2C protein phosphatase PTC3	0%	0:No	No	PS51746:47.264:[]:[]	PP2C:3.4153e-96:[]:[]
NP_009498.1 3'-5'-exodeoxyribonuclease	0%	0:No	No		TatD_DNAse:5.9425e-60:[]:[]
NP_009499.1 Tod6p	0%	0:No	No	PS51294:9.7:[]:[]	SANT:8.15309e-09:[]:[]
NP_009501.1 histone acetyltransferase	0%	0:No	No	PS51726:65.059:[]:[]	SAS2:1.3584e-169:[]:[]
NP_009502.1 Pin4p	20%	0:No	Yes	PS50102:12.509:[]:[]	RRM_PIN4_like:2.23636e-47:[]:[]; R3H_RRM:2.17506e-22:[]:[]
NP_009503.1 Sec17p	55%	0:No	No		SNAP:7.32022e-133:['transport']:[]
NP_009504.1 Moh1p	0%	0:No	No	PS51792:47.421:[]:[]	RLR_C_like superfamily:4.87163e-10:[]:[]
NP_009506.1 Ede1p	15%	0:No	No	PS50031:19.39:['transport']:[]; PS50222:9.771:[]:[]; PS50031:20.884:['transport']:[]; PS50222:10.245:[]:[]; PS50222:7.037:[]:[]; PS50031:22.355:['transport']:[]; PS50030:13.752:['export']:[]	EH:9.1434e-35:[]:[]; EH:4.31041e-31:[]:[]; EH:8.9266e-30:[]:[]; Smc superfamily:6.74997e-18:[]:[]; UBA_scEDE1_like:7.89549e-16:[]:[]; PRK08581 superfamily:0.00106316:[]:[]; Atrophin-1 superfamily:0.00881166:[]:[]
NP_009507.1 Psy4p	0%	0:No	No		PPP4R2:1.39415e-65:[]:[]
NP_009508.1 ubiquinol--cytochrome-c reductase subunit COR1	0%	0:No	No		PqqL:4.75031e-72:[]:[]
NP_009509.1 uncharacterized protein YBL044W	0%	0:No	No		
NP_009510.1 Ecm13p	20%	0:No	Yes		
NP_009511.1 uridine permease	89%	9:Yes	No		SLC-NCS1sbd_NRT1-like:0.0:['permease', 'carrier']:[]
NP_009512.1 proteasome core particle subunit beta 6	43%	0:No	No	PS51476:36.955:['channel']:['enzyme']	proteasome_beta_type_1:5.1495e-109:[]:['enzyme']
NP_009513.1 Erd2p	10%	3:Yes	No		ERD2:8.37976e-104:[]:[]
NP_009514.1 CTP synthase URA7	43%	0:No	No	PS51273:18.381:[]:['transfer', 'enzyme']	PyrG:0.0:[]:['enzyme']
NP_009515.1 mitochondrial 54S ribosomal protein YmL47	31%	0:No	No		Ribosomal_L16_L10e superfamily:2.91152e-60:[]:['transferase']
NP_009516.1 Apl3p	0%	0:No	No		Adaptin_N:4.44654e-118:[]:[]; Alpha_adaptin_C superfamily:1.38405e-06:[]:[]
NP_009517.1 uncharacterized protein YBL036C	31%	0:No	No		TIGR00044:6.2908e-117:[]:['enzyme']
NP_009518.1 DNA-directed DNA polymerase alpha subunit POL12	0%	0:No	No		POL12:0.0:[]:[]
NP_009519.1 Stu1p	0%	0:No	No		CLASP_N:4.59073e-61:[]:[]
NP_009520.1 GTP cyclohydrolase II	0%	0:No	No		ribA:4.46526e-103:[]:[]
NP_009521.1 Hek2p	86%	0:No	Yes	PS50084:9.729:['transport']:[]; PS50084:12.328:['transport']:[]; PS50084:12.684:['transport']:[]	KH-I_Rnc1_rpt1:1.67735e-26:['export']:[]; KH-I_Rnc1_rpt2:9.05302e-26:['export']:[]; KH:1.3179e-06:[]:[]
NP_009522.1 She1p	0%	0:No	No		Msap1 superfamily:9.9488e-26:[]:[]
NP_009523.1 ADP/ATP carrier protein PET9	41%	3:Yes	Yes	PS50920:26.546:['transport', 'carrier']:['transfer']; PS50920:25.023:['transport', 'carrier']:['transfer']; PS50920:20.432:['transport', 'carrier']:['transfer']	PTZ00169 superfamily:2.02508e-118:[]:[]
NP_009524.1 uncharacterized protein YBL029W	0%	0:No	No		
NP_009525.1 uncharacterized protein YBL028C	0%	0:No	No		DUF2423:7.22308e-12:[]:[]
NP_009526.1 ribosomal 60S subunit protein L19B	0%	0:No	No		Ribosomal_L19e_E:4.68282e-74:[]:[]
NP_009527.1 Sm-like protein LSM2	0%	0:No	No		LSm2:1.9963e-51:[]:[]
NP_009528.1 Rrn10p	0%	0:No	No		UAF_Rrn10:1.89666e-75:[]:[]
NP_009529.1 tRNA (cytosine-C5-)-methyltransferase	11%	0:No	No	PS51686:66.105:[]:['transfer']	RsmB:5.61293e-88:[]:[]
NP_009530.1 MCM DNA helicase complex subunit MCM2	0%	0:No	No	PS50051:92.231:[]:[]	MCM:0.0:[]:[]; MCM2_N:7.14114e-24:[]:[]; MCM_N:2.72924e-16:[]:[]
NP_009531.1 ATP-dependent Lon protease PIM1	0%	0:No	No	PS51787:36.755:[]:[]; PS51786:71.201:[]:[]	lon:0.0:[]:[]
NP_009532.1 Hap3p	0%	0:No	No		HHT1:3.00771e-29:[]:[]
NP_009533.1 glycolipid translocation protein	20%	12:Yes	No		Rft-1:0.0:[]:[]
NP_009534.1 DNA-(apurinic or apyrimidinic site) lyase APN2	7%	0:No	No	PS51435:45.635:[]:['enzyme']	Ape2-like_AP-endo:8.39321e-142:[]:[]; zf-GRF superfamily:3.61321e-09:[]:[]
NP_009535.1 ribonuclease P	0%	0:No	No		
NP_009536.1 type I sorting receptor	0%	1:Yes	No		VPS10:0.0:[]:[]; VPS10:0.0:[]:[]
NP_009537.1 mitogen-activated serine/threonine-protein kinase FUS3	55%	0:No	No	PS50011:45.686:[]:['enzyme']	STKc_ERK1_2_like:0.0:[]:['transfer']
NP_009538.1 acetyl-CoA hydrolase	0%	0:No	No		ACH1:0.0:[]:[]
NP_009539.2 Rrn6p	0%	0:No	No		Rrn6:4.72361e-131:[]:[]
NP_009540.2 methionyl-tRNA formyltransferase	31%	0:No	No		fmt superfamily:2.5341e-128:[]:['enzyme']
NP_009542.1 bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1	70%	3:Yes	No		LPLAT_AAK14816-like:4.63341e-56:['carrier']:[]
NP_009543.1 Laa2p	0%	0:No	No		
NP_009544.1 protein kinase ALK2	0%	0:No	No		ALK1:0.0:[]:[]
NP_009545.2 Hir1p	15%	0:No	No	PS50082:11.344:['transport', 'uptake']:[]; PS50294:28.133:['transport', 'uptake']:[]; PS50082:15.254:['transport', 'uptake']:[]; PS50082:12.915:['transport', 'uptake']:[]; PS50082:8.971:['transport', 'uptake']:[]; PS50294:11.392:['transport', 'uptake']:[]	WD40 superfamily:2.6065e-34:[]:[]; Hira superfamily:1.24977e-05:[]:[]
NP_009546.1 cytoskeletal protein-binding protein SLA1	15%	0:No	No	PS50002:14.279:['channel']:[]; PS50002:23.625:['channel']:[]; PS50002:24.577:['channel']:[]	SAM_SLA1_fungal:1.6961e-38:[]:[]; SHD1:1.65084e-36:[]:[]; SH3_Sla1p_3:1.32947e-31:[]:[]; SH3_Sla1p_1:3.75213e-29:[]:[]; SH3 superfamily:2.60683e-10:[]:[]; Med15 superfamily:1.87243e-09:[]:[]; motB superfamily:0.0018206:[]:[]
NP_009547.2 Ldb7p	0%	0:No	No		Rsc14 superfamily:2.41485e-37:[]:[]
NP_009548.1 drug-responsive transcription factor PDR3	0%	0:No	No	PS50048:10.711:[]:[]	Fungal_trans:9.68951e-17:[]:[]; GAL4:7.01837e-13:[]:[]
NP_009549.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA:8.46975e-66:[]:[]; RVT_2 superfamily:3.40817e-23:[]:[]; RNase_HI_RT_Ty1:1.44227e-21:[]:[]; rve:7.63568e-12:[]:['transfer']; MSCRAMM_ClfA superfamily:0.000104231:[]:[]
NP_009550.1 gag protein	0%	0:No	No		TYA superfamily:4.21673e-58:[]:[]
NP_009551.2 Utp20p	0%	0:No	No		DRIM:0.0:[]:[]
NP_009552.1 histone H2A	20%	0:No	Yes		PTZ00017:1.40036e-68:[]:[]
NP_009553.1 histone H2B	20%	0:No	Yes		H2B:8.72175e-51:[]:[]
NP_009554.1 Ecm15p	0%	0:No	No		TIGR00106:3.81871e-49:[]:[]
NP_009555.1 alpha,alpha-trehalase NTH2	55%	0:No	No		TreA:0.0:['transport']:[]
NP_009556.1 ditrans,polycis-polyprenyl diphosphate synthase	31%	0:No	No		uppS:9.61695e-111:['carrier']:['enzyme']
NP_009557.1 trans-hexaprenyltranstransferase	0%	0:No	No		Isoprenoid_Biosyn_C1 superfamily:4.00598e-90:[]:[]
NP_009558.2 GPI-anchor transamidase GPI18	10%	5:Yes	No		PMT_2 superfamily:1.97714e-158:[]:[]
NP_009559.1 Rcr1p	0%	1:Yes	No		RCR:7.51637e-26:[]:[]
NP_009560.1 succinate-semialdehyde dehydrogenase (NAD(P)(+))	31%	0:No	No		SSADH:0.0:[]:['enzyme']
NP_009561.2 Dsf2p	0%	0:No	No		TPR superfamily:8.03785e-08:[]:[]
NP_009562.1 Flr1p	93%	12:Yes	No	PS50850:16.439:['transport', 'channel', 'facilitator', 'symporter', 'uptake']:['transfer']	MFS_Tpo1_MDR_like:2.99784e-135:['transport', 'facilitator']:[]
NP_009563.1 histone H4	0%	0:No	No		PTZ00015:1.46581e-45:[]:[]
NP_009564.1 histone H3	0%	0:No	No		PTZ00018:1.87875e-81:[]:[]
NP_009565.1 inorganic diphosphatase IPP1	0%	0:No	No		pyrophosphatase superfamily:2.32153e-107:[]:[]
NP_009567.1 gag-pol fusion protein	51%	0:No	No	PS50994:14.891:[]:['enzyme']	TYA superfamily:6.11081e-47:[]:[]; RVT_2 superfamily:1.93387e-22:[]:[]; RNase_HI_RT_Ty1:1.36165e-21:[]:[]; rve:7.64015e-12:[]:['transfer']
NP_009568.1 gag protein	0%	0:No	No		TYA superfamily:1.44916e-39:[]:[]
NP_009569.1 uncharacterized protein YBR013C	0%	0:No	No	PS51257:5.0:['transport']:[]	
NP_009570.1 glutathione-disulfide reductase GRX7	7%	0:No	No	PS51354:19.329:['carrier']:['enzyme']	GRX_GRXh_1_2_like:1.95031e-36:[]:[]
NP_009571.1 alpha-1,2-mannosyltransferase MNN2	0%	1:Yes	No		Mannosyl_trans3:1.6442e-103:[]:[]
NP_009572.1 uncharacterized protein YBR016W	0%	0:No	No		
NP_009573.1 Kap104p	0%	0:No	No		HEAT_EZ:6.22493e-13:[]:[]
NP_009574.1 UDP-glucose:hexose-1-phosphate uridylyltransferase	31%	0:No	No		galT_1:0.0:[]:['enzyme']
NP_009575.1 bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase	31%	0:No	No		UDP_G4E_1_SDR_e:0.0:[]:['transfer']; galactose_mutarotase_like:9.25742e-103:[]:['enzyme']
NP_009576.1 galactokinase	0%	0:No	No		gal_kin:0.0:[]:[]
NP_009577.1 uracil permease	89%	12:Yes	No		SLC-NCS1sbd_NRT1-like:0.0:['permease', 'carrier']:[]
NP_009578.1 ADP-ribose 1''-phosphate phosphatase	0%	0:No	No	PS51154:13.227:[]:[]	YmdB:3.74618e-49:[]:[]
NP_009579.1 chitin synthase CHS3	20%	6:Yes	No		Chitin_synth_2:0.0:[]:[]
NP_009580.1 putative thioredoxin peroxidase SCO2	0%	0:No	No	PS51352:10.265:[]:['enzyme', 'transferase']	Sco1:2.94414e-78:[]:[]
NP_009581.1 Obg-like ATPase	0%	0:No	No	PS51710:61.972:[]:[]; PS51880:14.674:[]:[]	PTZ00258:0.0:[]:[]
NP_009582.1 enoyl-[acyl-carrier-protein] reductase	55%	0:No	No		ETR:1.43766e-132:['carrier']:[]
NP_009584.1 putative protein kinase YPK3	55%	0:No	No	PS50011:45.997:[]:['enzyme']; PS51285:10.426:[]:[]	STKc_AGC:1.45545e-123:[]:['transfer']; S_TK_X:5.84257e-12:[]:[]
NP_009585.1 phosphatidate cytidylyltransferase	20%	6:Yes	No		CTP_transf_1 superfamily:5.27415e-119:[]:[]
NP_009586.1 protein-lysine N-methyltransferase	31%	0:No	No	PS50280:14.083:[]:[]	SET_LSMT:9.74751e-24:[]:['transferase']
NP_009587.1 ribosomal 60S subunit protein L4A	0%	0:No	No		PTZ00428 superfamily:1.30578e-167:[]:[]
NP_009589.1 Eds1p	0%	0:No	No	PS50048:9.743:[]:[]	Zn_clus:8.3351e-10:[]:[]
NP_009590.1 protein-arginine omega-N methyltransferase HMT1	11%	0:No	No	PS51678:86.629:[]:['transfer']	AdoMet_MTases superfamily:5.73597e-16:[]:[]
NP_009591.1 pyridoxamine-phosphate oxidase PDX3	55%	0:No	No		PdxH:5.2602e-108:['transport']:[]
NP_009592.1 mannosylinositol phosphorylceramide synthase regulatory subunit	20%	6:Yes	No		CSG2:0.0:[]:[]
NP_009593.1 Cu-binding protein SCO1	20%	0:No	Yes		Sco1:4.8166e-71:[]:[]
NP_009594.1 chitin synthase CHS2	20%	7:Yes	No		Chitin_synth_C:1.38128e-100:[]:[]; Chitin_synth_1N:1.50256e-28:[]:[]
NP_009595.1 F1F0 ATP synthase subunit gamma	31%	0:No	No		ATPsyn_F1gamma:1.06278e-112:[]:['enzyme']
NP_009596.1 Fig1p	70%	4:Yes	No		Fig1:9.45143e-56:['influx']:[]
NP_009597.2 long-chain fatty acid transporter FAT1	55%	2:Yes	No		FATP_chFAT1_like:0.0:['transport']:[]
NP_009598.1 putative acyltransferase	70%	4:Yes	No	PS51257:5.0:['transport']:[]	LPLAT_LCLAT1-like:1.81524e-50:['carrier']:[]; Acyltransf_C:5.99439e-15:[]:[]
NP_009599.2 Qdr3p	93%	10:Yes	No	PS50850:16.205:['transport', 'channel', 'facilitator', 'symporter', 'uptake']:['transfer']	MFS_Tpo1_MDR_like:4.28523e-119:['transport', 'facilitator']:[]
NP_009600.2 Tcm62p	0%	0:No	No		PTZ00114 superfamily:3.69068e-12:[]:[]
NP_009601.2 protein phosphatase regulator GIP1	0%	0:No	No		
NP_009602.1 NADPH:quinone reductase	43%	0:No	No		QOR2:5.31826e-167:[]:['transfer']
NP_009603.1 Fmp23p	0%	0:No	No		FMP23:5.6812e-63:[]:[]
NP_009604.1 ribosomal 40S subunit protein S11B	0%	0:No	No		PTZ00241:4.25331e-86:[]:[]
NP_009605.1 DNA-binding protein REB1	0%	0:No	No	PS51294:16.904:[]:[]; PS50090:6.156:[]:[]	REB1:3.25104e-115:[]:[]; SANT:0.00956724:[]:[]
NP_009606.1 protein phosphatase regulator REG2	0%	0:No	No		DUF1752:0.00587375:[]:[]
NP_009608.1 flavodoxin-like fold family protein	0%	0:No	No	PS50902:12.286:[]:['transfer']	FMN_red superfamily:1.55473e-42:[]:[]
NP_009609.1 uncharacterized protein YBR053C	55%	0:No	No		YvrE:1.35898e-61:['transport']:[]
NP_009610.1 Yro2p	20%	6:Yes	No		COG5524:3.54661e-110:[]:[]
NP_009611.1 U4/U6-U5 snRNP complex subunit PRP6	59%	0:No	No	PS50293:13.539:['transport', 'channel']:['transferase']	PRP1_N:4.05293e-34:['export']:[]; U3_assoc_6 superfamily:0.000917557:[]:[]; U3_assoc_6 superfamily:0.00127368:[]:[]; PEP_TPR_lipo superfamily:0.00457415:[]:[]
NP_009612.1 17-beta-hydroxysteroid dehydrogenase-like protein	55%	0:No	No		BglC:2.60047e-71:['transport']:[]
NP_009613.1 Mum2p	0%	0:No	No		Wtap superfamily:5.34191e-07:[]:[]
NP_009614.2 ubiquitin-specific protease UBP14	7%	0:No	No	PS50271:40.186:[]:['enzyme']; PS50235:35.883:[]:[]; PS50030:14.137:['export']:[]; PS50030:12.041:['export']:[]	UBP14:0.0:[]:[]
NP_009615.1 serine/threonine protein kinase AKL1	55%	0:No	No	PS50011:35.34:[]:['enzyme']	STKc_NAK_like:1.81955e-157:[]:['transfer']
NP_009616.1 origin recognition complex subunit 2	0%	0:No	No		ORC2:0.0:[]:[]
NP_009617.3 tRNA methyltransferase TRM7	0%	0:No	No		RlmE:2.65101e-90:[]:[]
NP_009618.2 uncharacterized protein YBR062C	0%	0:No	No	PS50089:11.811:[]:['enzyme']	RING_Ubox superfamily:3.42715e-11:[]:[]
NP_009619.1 uncharacterized protein YBR063C	0%	0:No	No		
NP_009621.3 Ecm2p	0%	0:No	No		RRM_SLT11:1.24147e-33:[]:[]
NP_009622.1 Nrg2p	0%	0:No	No	PS50157:13.401:[]:[]; PS50157:11.302:[]:[]	COG5048:7.60585e-07:[]:[]
NP_009623.1 putative lipase	20%	0:No	Yes		SRP1_TIP1:2.23743e-35:[]:[]
NP_009624.4 branched-chain amino acid permease BAP2	89%	9:Yes	No		2A0310:0.0:['transport', 'permease']:[]
NP_009625.1 amino acid transporter TAT1	89%	10:Yes	No		2A0310:0.0:['transport', 'permease']:[]
NP_009626.1 N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase anchoring subunit ALG14	0%	1:Yes	No		Alg14:2.08986e-72:[]:[]
NP_009627.3 uncharacterized protein YBR071W	0%	0:No	No		
NP_009628.1 chaperone protein HSP26	0%	0:No	No	PS01031:23.999:[]:[]	IbpA:1.20883e-30:[]:[]
NP_009629.6 DNA-dependent ATPase RDH54	3%	0:No	No	PS51192:18.299:[]:['enzyme']; PS51194:16.036:[]:['enzyme']	DEXHc_RAD54:3.55076e-119:[]:[]; SF2_C_SNF:6.58608e-55:[]:[]; DUF2439 superfamily:0.000661117:[]:[]
NP_009630.3 Pff1p	20%	9:Yes	No		M28_Fxna_like:1.11065e-129:[]:[]; DUF2189 superfamily:0.00138954:[]:[]
NP_009632.2 Ecm8p	0%	0:No	No		DUF4451 superfamily:2.6581e-05:[]:[]; RICIN superfamily:0.000129355:[]:[]
NP_009633.3 Slm4p	0%	0:No	No		SLM4:2.14254e-82:[]:[]
NP_009634.2 Ecm33p	20%	0:No	Yes		
NP_009635.1 translation initiation factor eIF3 core subunit a	15%	0:No	No	PS50250:24.296:['export']:[]	DUF5401 superfamily:1.12682e-11:[]:[]; PINT:1.06044e-07:[]:[]
NP_009636.3 AAA family ATPase SEC18	43%	0:No	No		RecA-like_NSF-SEC18_r1-like:1.66388e-124:[]:['transfer']; SpoVK:1.40408e-86:[]:[]; CDC48_N:2.40574e-14:[]:[]; CDC48_2:7.44718e-10:[]:[]
NP_009637.1 SAGA histone acetyltransferase complex subunit SPT7	0%	0:No	No	PS50014:20.254:[]:[]	COG5076:1.20767e-64:[]:[]
NP_009638.1 E2 ubiquitin-conjugating protein UBC4	43%	0:No	No	PS50127:60.081:[]:['enzyme']	UBCc superfamily:2.07416e-84:[]:['enzyme']
NP_009639.3 Tec1p	0%	0:No	No	PS51088:19.431:[]:[]	TEA:6.4598e-33:[]:[]
NP_009640.1 trifunctional formate-tetrahydrofolate ligase/methenyltetrahydrofolate cyclohydrolase/methylenetetrahydrofolate dehydrogenase MIS1	55%	0:No	No		FTHFS:0.0:[]:[]; FolD:1.05949e-140:['transport']:[]
NP_009641.1 ribosomal 60S subunit protein L19A	0%	0:No	No		Ribosomal_L19e_E:4.68282e-74:[]:[]
NP_009642.3 ADP/ATP carrier protein AAC3	26%	4:Yes	No	PS50920:26.246:['transport', 'carrier']:['transfer']; PS50920:24.444:['transport', 'carrier']:['transfer']; PS50920:20.11:['transport', 'carrier']:['transfer']	PTZ00169 superfamily:2.86456e-117:[]:[]
NP_009643.2 Ist2p	80%	8:Yes	No		Anoctamin:1.22506e-37:['channel']:[]; PRK13335 superfamily:0.00139575:[]:[]
NP_009644.3 replication factor C subunit 5	0%	0:No	No		PRK12402 superfamily:2.97022e-42:[]:[]; HolB:1.5066e-13:[]:[]
NP_009645.1 proliferating cell nuclear antigen	0%	0:No	No		pcna:2.01333e-138:[]:[]
NP_009647.2 high-mobility group nucleosome-binding protein	0%	0:No	No	PS50118:20.204:[]:[]	NHP6B superfamily:1.99137e-29:[]:[]
NP_009648.4 uncharacterized protein YBR090C	0%	0:No	No		
NP_009649.1 Tim12p	55%	0:No	No		zf-Tim10_DDP:3.13378e-13:['import']:[]
NP_009650.1 acid phosphatase PHO3	43%	0:No	No		His_Phos_2:7.54529e-64:[]:['transfer']
NP_009651.3 acid phosphatase PHO5	43%	0:No	No		His_Phos_2:2.13133e-64:[]:['transfer']
NP_009652.2 putative tubulin tyrosine ligase	43%	0:No	No	PS51221:40.568:[]:['enzyme']	surE:1.76069e-99:[]:[]; TTL:9.41269e-75:[]:['enzyme']
NP_009653.2 Rxt2p	0%	0:No	No		RXT2_N:3.20027e-40:[]:[]
NP_009654.3 uncharacterized protein YBR096W	0%	0:No	No		4HBT:3.0893e-16:[]:[]
NP_009655.2 ubiquitin-binding serine/threonine protein kinase VPS15	55%	0:No	No	PS50011:24.075:[]:['enzyme']; PS50077:9.225:['transport']:[]; PS50082:9.105:['transport', 'uptake']:[]; PS50294:8.677:['transport', 'uptake']:[]	STKc_Vps15:2.13471e-153:[]:['transfer']; WD40 superfamily:1.12082e-09:[]:[]
NP_009656.2 Mms4p	0%	0:No	No		XPF_nuclease_EME-like:8.57651e-72:[]:[]
NP_009659.3 Fes1p	0%	0:No	No		Fes1:6.32357e-27:[]:[]; SPK superfamily:0.00355504:[]:[]
NP_009660.1 exocyst subunit EXO84	37%	0:No	No		Exo84_C:2.58836e-93:[]:[]; PH-like superfamily:6.28507e-09:[]:[]; Vps51:1.47794e-07:['transport']:[]; Herpes_BLLF1 superfamily:1.94009e-05:[]:[]
NP_009661.1 Sif2p	15%	0:No	No	PS50896:9.623:[]:[]; PS50294:26.63:['transport', 'uptake']:[]; PS50082:10.107:['transport', 'uptake']:[]; PS50082:9.74:['transport', 'uptake']:[]; PS50082:13.85:['transport', 'uptake']:[]; PS50082:11.745:['transport', 'uptake']:[]	WD40 superfamily:2.01579e-30:[]:[]; LisH:9.0541e-06:[]:[]
